Gemeinden in Deutschland nach Fläche und Bevölkerung am 31.12.1980;;;;;;;;;;;;
;;;;;;;;;;;;
Satz-art;;Gemeindeschlüssel;;;;;Gemeindename;Fläche km2  ;Bevölkerung;;;
;;Land;RB;Kreis;;Gem;;;insgesamt;männlich;weiblich;je km2
;;Gebietsstand am 31.12.1980;;;;;;am 31.12.1980 (Jahr);;;;
;;;;;;;;;;;;
60;;9;2;75;;148;Sonnen;16,34; 1 284;622;662;79
60;;9;2;75;;149;Tettenweis;28,66; 1 692;789;903;59
60;;9;2;75;;150;Thyrnau;33,86; 3 342; 1 556; 1 786;99
60;;9;2;75;;151;Tiefenbach;49,71; 4 866; 2 365; 2 501;98
60;;9;2;75;;152;Tittling, Markt;20,8; 3 843; 1 756; 2 087;185
60;;9;2;75;;153;Untergriesbach, Markt;73,71; 5 564; 2 755; 2 809;75
60;;9;2;75;;154;Vilshofen, Stadt;86,4; 14 549; 6 806; 7 743;168
60;;9;2;75;;156;Wegscheid, Markt;80,64; 5 193; 2 474; 2 719;64
60;;9;2;75;;159;Windorf, Markt;57,01; 4 205; 2 040; 2 165;74
60;;9;2;75;;160;Witzmannsberg;18,72; 1 350;642;708;72
60;;9;2;75;;444;Passau, Gemfr. Gebiet;3,27;;;0;0
40;;9;2;76;;;Regen;;;;;
60;;9;2;76;;111;Achslach;25,79; 1 080;523;557;42
60;;9;2;76;;113;Arnbruck;37,89; 1 897;903;994;50
60;;9;2;76;;115;Bayerisch Eisenstein;32,65; 1 531;682;849;47
60;;9;2;76;;116;Bischofsmais;46,3; 2 727; 1 246; 1 481;59
60;;9;2;76;;117;Bodenmais, Markt;45,52; 3 451; 1 578; 1 873;76
60;;9;2;76;;118;Böbrach;25,82; 1 498;745;753;58
60;;9;2;76;;120;Drachselsried;41,73; 2 226; 1 005; 1 221;53
60;;9;2;76;;121;Frauenau;59,59; 3 153; 1 484; 1 669;53
60;;9;2;76;;122;Geiersthal;22,37; 1 924;909; 1 015;86
60;;9;2;76;;123;Gotteszell;9,23; 1 041;482;559;113
60;;9;2;76;;126;Kirchberg;48,79; 3 635; 1 719; 1 916;75
60;;9;2;76;;127;Kirchdorf I. Wald;30,58; 1 965;972;993;64
60;;9;2;76;;128;Kollnburg;59,82; 2 721; 1 381; 1 340;45
60;;9;2;76;;129;Langdorf;28,98; 1 735;825;910;60
60;;9;2;76;;130;Lindberg;58,13; 2 300; 1 109; 1 191;40
60;;9;2;76;;134;Patersdorf;17,05; 1 692;837;855;99
60;;9;2;76;;135;Prackenbach;39,98; 2 218; 1 065; 1 153;55
60;;9;2;76;;138;Regen, Stadt;65,11; 11 067; 5 232; 5 835;170
60;;9;2;76;;139;Rinchnach;40,21; 2 847; 1 322; 1 525;71
60;;9;2;76;;142;Ruhmannsfelden, Markt;5,81; 1 940;863; 1 077;334
60;;9;2;76;;143;Teisnach, Markt;25,77; 2 433; 1 090; 1 343;94
60;;9;2;76;;144;Viechtach, Stadt;62,38; 7 130; 3 229; 3 901;114
60;;9;2;76;;146;Zachenberg;27,3; 1 953;922; 1 031;72
60;;9;2;76;;148;Zwiesel, Stadt;35,3; 10 283; 4 764; 5 519;291
60;;9;2;76;;444;Regen, Gemfr. Gebiet;83,12;;;0;0
40;;9;2;77;;;Rottal-Inn;;;;;
60;;9;2;77;;111;Arnstorf, Markt;80,97; 5 376; 2 472; 2 904;66
60;;9;2;77;;112;Bayerbach;19,43; 1 423;662;761;73
60;;9;2;77;;113;Birnbach;68,59; 4 819; 2 266; 2 553;70
60;;9;2;77;;114;Dietersburg;55,04; 2 647; 1 273; 1 374;48
60;;9;2;77;;116;Eggenfelden, Stadt;48,26; 10 968; 4 861; 6 107;227
60;;9;2;77;;117;Egglham;36,84; 2 158; 1 011; 1 147;59
60;;9;2;77;;118;Ering;39,56; 1 833;843;990;46
60;;9;2;77;;119;Falkenberg;66,69; 3 197; 1 541; 1 656;48
60;;9;2;77;;121;Gangkofen, Markt;108,82; 5 753; 2 686; 3 067;53
60;;9;2;77;;122;Geratskirchen;12,91;591;285;306;46
60;;9;2;77;;124;Hebertsfelden;49,83; 3 489; 1 713; 1 776;70
60;;9;2;77;;126;Johanniskirchen;40,61; 2 211; 1 067; 1 144;54
60;;9;2;77;;127;Julbach;9,3; 1 738;835;903;187
60;;9;2;77;;128;Kirchdorf A. Inn;28,76; 3 650; 1 738; 1 912;127
60;;9;2;77;;131;Malgersdorf;11,53;913;433;480;79
60;;9;2;77;;133;Massing, Markt;36,11; 2 771; 1 298; 1 473;77
60;;9;2;77;;134;Mitterskirchen;24,72; 1 528;711;817;62
60;;9;2;77;;138;Pfarrkirchen, Stadt;52,38; 9 846; 4 549; 5 297;188
60;;9;2;77;;139;Postmünster;43,4; 2 376; 1 136; 1 240;55
60;;9;2;77;;140;Reut;30,74; 1 589;771;818;52
60;;9;2;77;;141;Rimbach;21,31;829;406;423;39
60;;9;2;77;;142;Rossbach;48,15; 2 555; 1 204; 1 351;53
60;;9;2;77;;144;Schönau;36,09; 1 415;704;711;39
60;;9;2;77;;145;Simbach A. Inn, Stadt;47,36; 9 203; 4 029; 5 174;194
60;;9;2;77;;147;Stubenberg;18,17; 1 226;596;630;67
60;;9;2;77;;148;Tann, Markt;37,54; 3 212; 1 511; 1 701;86
60;;9;2;77;;149;Triftern, Markt;62,23; 4 749; 2 168; 2 581;76
60;;9;2;77;;151;Unterdietfurt;23,63; 1 407;666;741;60
60;;9;2;77;;152;Wittibreut;38,27; 1 706;822;884;45
60;;9;2;77;;153;Wurmannsquick, Markt;49,18; 3 138; 1 501; 1 637;64
60;;9;2;77;;154;Zeilarn;28,9; 2 094; 1 036; 1 058;72
60;;9;2;77;;444;Rottal-Inn, Gemfr. Gebiet;4,96;;;0;0
40;;9;2;78;;;Straubing-Bogen;;;;;
60;;9;2;78;;112;Aholfing;21,33; 1 087;521;566;51
60;;9;2;78;;113;Aiterhofen;43,06; 2 531; 1 078; 1 453;59
60;;9;2;78;;116;Ascha;19,55; 1 022;470;552;52
60;;9;2;78;;117;Atting;14,91; 1 050;500;550;70
60;;9;2;78;;118;Bogen, Stadt;49,75; 8 910; 4 489; 4 421;179
60;;9;2;78;;120;Falkenfels;11,5;703;368;335;61
60;;9;2;78;;121;Feldkirchen;22,36; 1 809; 1 072;737;81
60;;9;2;78;;123;Geiselhöring, Stadt;99,92; 5 423; 2 575; 2 848;54
60;;9;2;78;;129;Haibach;32,41; 1 991;962; 1 029;61
60;;9;2;78;;134;Haselbach;18,4; 1 163;563;600;63
60;;9;2;78;;139;Hunderdorf;22,24; 2 842; 1 388; 1 454;128
60;;9;2;78;;141;Kirchroth;41,65; 3 170; 1 605; 1 565;76
60;;9;2;78;;143;Konzell;26,75; 1 634;773;861;61
60;;9;2;78;;144;Laberweinting;76,41; 3 139; 1 555; 1 584;41
60;;9;2;78;;146;Leiblfing;78,69; 3 317; 1 640; 1 677;42
60;;9;2;78;;147;Loitzendorf;12,03;571;281;290;47
60;;9;2;78;;148;Mallersdorf-Pfaffenberg, Markt;72,8; 5 811; 2 366; 3 445;80
60;;9;2;78;;149;Mariaposching;19,62; 1 181;608;573;60
60;;9;2;78;;151;Mitterfels, Markt;14,23; 2 066;928; 1 138;145
60;;9;2;78;;154;Neukirchen;24,45; 1 470;721;749;60
60;;9;2;78;;159;Niederwinkling;25,61; 1 681;800;881;66
60;;9;2;78;;167;Oberschneiding;60,77; 2 339; 1 075; 1 264;38
60;;9;2;78;;170;Parkstetten;19,46; 1 953;946; 1 007;100
60;;9;2;78;;171;Perasdorf;16,05;583;282;301;36
60;;9;2;78;;172;Perkam;14,23; 1 071;549;522;75
60;;9;2;78;;177;Rain;14,27; 1 468;731;737;103
60;;9;2;78;;178;Rattenberg;30,21; 1 574;733;841;52
60;;9;2;78;;179;Rattiszell;22,17; 1 267;611;656;57
60;;9;2;78;;182;Salching;22; 1 599;779;820;73
60;;9;2;78;;184;Sankt Englmar;36,62; 1 357;636;721;37
60;;9;2;78;;187;Schwarzach, Markt;27,74; 2 104;981; 1 123;76
60;;9;2;78;;189;Stallwang;20,58; 1 266;605;661;62
60;;9;2;78;;190;Steinach;23,06; 1 855;906;949;80
60;;9;2;78;;192;Strasskirchen;54,22; 3 562; 1 713; 1 849;66
60;;9;2;78;;197;Wiesenfelden;68,05; 2 925; 1 480; 1 445;43
60;;9;2;78;;198;Windberg;8,04;797;395;402;99
60;;9;2;78;;444;Straubing-Bogen, Gemfr. Gebiet;17,87;;;0;0
40;;9;2;79;;;Dingolfing-Landau;;;;;
60;;9;2;79;;112;Dingolfing, Stadt;44,05; 13 728; 6 786; 6 942;312
60;;9;2;79;;113;Eichendorf, Markt;98,59; 5 892; 2 762; 3 130;60
60;;9;2;79;;115;Frontenhausen, Markt;30,49; 3 046; 1 435; 1 611;100
60;;9;2;79;;116;Gottfrieding;27,05; 1 612;799;813;60
60;;9;2;79;;122;Landau A. D. Isar, Stadt;84,43; 11 753; 5 516; 6 237;139
60;;9;2;79;;124;Loiching;38,98; 2 492; 1 219; 1 273;64
60;;9;2;79;;125;Mamming;41,49; 2 184; 1 065; 1 119;53
60;;9;2;79;;126;Marklkofen;40,61; 3 207; 1 492; 1 715;79
60;;9;2;79;;127;Mengkofen;84,66; 4 030; 1 914; 2 116;48
60;;9;2;79;;128;Moosthenning;70,4; 3 454; 1 739; 1 715;49
60;;9;2;79;;130;Niederviehbach;29,63; 2 017;905; 1 112;68
60;;9;2;79;;132;Pilsting, Markt;71,02; 5 475; 2 664; 2 811;77
60;;9;2;79;;134;Reisbach, Markt;95,69; 5 635; 2 695; 2 940;59
60;;9;2;79;;135;Simbach, Markt;50,82; 3 143; 1 481; 1 662;62
60;;9;2;79;;137;Wallersdorf, Markt;70,65; 5 229; 2 445; 2 784;74
20;;9;3;;;;Reg.-Bez. Oberpfalz;;;;;
40;;9;3;61;;;Amberg, Stadt;;;;;
60;;9;3;61;;0;Amberg, Stadt;49,99; 44 264; 20 297; 23 967;885
40;;9;3;62;;;Regensburg, Stadt;;;;;
60;;9;3;62;;0;Regensburg, Stadt;80,89; 132 604; 62 486; 70 118;1 639
40;;9;3;63;;;Weiden I. D. Opf., Stadt;;;;;
60;;9;3;63;;0;Weiden I. D. Opf., Stadt;67,68; 43 886; 20 002; 23 884;648
40;;9;3;71;;;Amberg-Sulzbach;;;;;
60;;9;3;71;;111;Ammerthal;8,14; 1 293;644;649;159
60;;9;3;71;;113;Auerbach I. D. Opf., Stadt;65,8; 8 915; 4 072; 4 843;135
60;;9;3;71;;116;Birgland;62,44; 1 539;789;750;25
60;;9;3;71;;118;Ebermannsdorf;36,07; 1 792;922;870;50
60;;9;3;71;;119;Edelsfeld;34,74; 1 525;744;781;44
60;;9;3;71;;120;Ensdorf;41,46; 1 887;975;912;46
60;;9;3;71;;121;Freihung, Markt;43,4; 3 227; 1 580; 1 647;74
60;;9;3;71;;122;Freudenberg;73,71; 3 362; 1 687; 1 675;46
60;;9;3;71;;123;Gebenbach;18,09;607;309;298;34
60;;9;3;71;;126;Hahnbach, Markt;67,41; 4 367; 2 109; 2 258;65
60;;9;3;71;;127;Hirschau, Stadt;74,56; 5 932; 2 869; 3 063;80
60;;9;3;71;;128;Hirschbach;26,76; 1 210;603;607;45
60;;9;3;71;;129;Hohenburg, Markt;39,34; 1 525;727;798;39
60;;9;3;71;;131;Illschwang;54,18; 1 468;747;721;27
60;;9;3;71;;132;Kastl, Markt;61,05; 2 756; 1 371; 1 385;45
60;;9;3;71;;135;Königstein, Markt;28,24; 1 644;789;855;58
60;;9;3;71;;136;Kümmersbruck;46,44; 7 900; 3 998; 3 902;170
60;;9;3;71;;140;Neidstein;21,7; 1 395;665;730;64
60;;9;3;71;;141;Neukirchen B. Sulzbach-Rosenberg;45,76; 2 575; 1 262; 1 313;56
60;;9;3;71;;144;Poppenricht;11,55; 2 830; 1 414; 1 416;245
60;;9;3;71;;146;Rieden, Markt;32,3; 2 281; 1 114; 1 167;71
60;;9;3;71;;148;Schmidmühlen, Markt;25,34; 2 117;987; 1 130;84
60;;9;3;71;;150;Schnaittenbach, Stadt;55,8; 4 118; 2 066; 2 052;74
60;;9;3;71;;151;Sulzbach-Rosenberg, Stadt;48,52; 17 946; 8 410; 9 536;370
60;;9;3;71;;154;Ursensollen;72,56; 2 734; 1 391; 1 343;38
60;;9;3;71;;156;Vilseck, Stadt;64,95; 5 452; 2 651; 2 801;84
60;;9;3;71;;157;Weigendorf;12,58; 1 129;563;566;90
60;;9;3;71;;444;Amberg-Sulzbach, Gemfr. Gebiet;78,28;;;0;0
40;;9;3;72;;;Cham;;;;;
60;;9;3;72;;112;Arnschwang;28,2; 1 647;760;887;58
60;;9;3;72;;113;Arrach;28,81; 2 119;921; 1 198;74
60;;9;3;72;;115;Blaibach;17,02; 1 649;730;919;97
60;;9;3;72;;116;Cham, Stadt;80,68; 16 490; 7 601; 8 889;204
60;;9;3;72;;117;Chamerau;23,38; 2 261; 1 098; 1 163;97
60;;9;3;72;;124;Eschlkam, Markt;60,55; 3 168; 1 513; 1 655;52
60;;9;3;72;;125;Falkenstein, Markt;45,49; 2 913; 1 370; 1 543;64
60;;9;3;72;;126;Furth I. Wald, Stadt;67,06; 9 304; 4 206; 5 098;139
60;;9;3;72;;128;Gleissenberg;15,42;751;353;398;49
60;;9;3;72;;130;Grafenwiesen;10,19; 1 344;594;750;132
60;;9;3;72;;135;Hohenwarth;24,22; 1 861;809; 1 052;77
60;;9;3;72;;137;Kötzting, Stadt;62,09; 6 798; 3 213; 3 585;109
60;;9;3;72;;138;Lam, Markt;33,39; 2 959; 1 310; 1 649;89
60;;9;3;72;;142;Michelsneukirchen;32,84; 1 363;683;680;42
60;;9;3;72;;143;Miltach;25,19; 1 893;872; 1 021;75
60;;9;3;72;;144;Neukirchen B. Hl. Blut, Markt;59,79; 3 742; 1 682; 2 060;63
60;;9;3;72;;146;Pemfling;43,91; 1 932;965;967;44
60;;9;3;72;;147;Pösing;9,14;919;454;465;101
60;;9;3;72;;149;Reichenbach;9,7; 1 104;748;356;114
60;;9;3;72;;150;Rettenbach;24,6; 1 273;665;608;52
60;;9;3;72;;151;Rimbach;18,08; 1 723;790;933;95
60;;9;3;72;;153;Roding, Stadt;113,68; 10 058; 4 899; 5 159;88
60;;9;3;72;;154;Rötz, Stadt;66,7; 3 455; 1 647; 1 808;52
60;;9;3;72;;155;Runding;20,97; 1 970;936; 1 034;94
60;;9;3;72;;157;Schönthal;42,23; 1 808;881;927;43
60;;9;3;72;;158;Schorndorf;38,53; 1 695;846;849;44
60;;9;3;72;;161;Stamsried, Markt;43,43; 1 907;915;992;44
60;;9;3;72;;163;Tiefenbach;45,81; 2 196; 1 025; 1 171;48
60;;9;3;72;;164;Traitsching;45,45; 3 241; 1 548; 1 693;71
60;;9;3;72;;165;Treffelstein;20,86; 1 068;514;554;51
60;;9;3;72;;167;Unterzell;32,92; 1 507;759;748;46
60;;9;3;72;;168;Waffenbrunn;25,16; 1 749;858;891;70
60;;9;3;72;;169;Wald;37,81; 2 164; 1 073; 1 091;57
60;;9;3;72;;170;Walderbach;26,87; 1 613;766;847;60
60;;9;3;72;;171;Waldmünchen, Stadt;71,87; 7 191; 3 364; 3 827;100
60;;9;3;72;;174;Weiding;28,36; 1 857;881;976;65
60;;9;3;72;;175;Willmering;10,29; 1 359;647;712;132
60;;9;3;72;;177;Zandt;21,64; 1 489;680;809;69
60;;9;3;72;;178;Lohberg;59,25; 1 784;792;992;30
60;;9;3;72;;444;Cham, Gemfr. Gebiet;38,14;;;0;0
40;;9;3;73;;;Neumarkt I.D.Opf.;;;;;
60;;9;3;73;;112;Berching, Stadt;131,13; 7 572; 3 569; 4 003;58
60;;9;3;73;;113;Berg B. Neumarkt I. D. Opf.;65,09; 5 437; 2 678; 2 759;84
60;;9;3;73;;114;Berngau;27,09; 1 540;784;756;57
60;;9;3;73;;115;Breitenbrunn, Markt;70,75; 2 904; 1 402; 1 502;41
60;;9;3;73;;119;Deining;71,38; 3 310; 1 662; 1 648;46
60;;9;3;73;;121;Dietfurt a.d. Altmühl, Stadt;78,71; 5 057; 2 492; 2 565;64
60;;9;3;73;;126;Freystadt, Stadt;80,52; 6 095; 3 012; 3 083;76
60;;9;3;73;;134;Hohenfels, Markt;137,18; 2 117; 1 016; 1 101;15
60;;9;3;73;;140;Lauterhofen, Markt;77,46; 3 130; 1 427; 1 703;40
60;;9;3;73;;143;Lupburg, Markt;30,81; 1 854;891;963;60
60;;9;3;73;;146;Mühlhausen;36,99; 3 453; 1 644; 1 809;93
60;;9;3;73;;147;Neumarkt I. D. Opf., Stadt;78,75; 30 477; 14 227; 16 250;387
60;;9;3;73;;151;Parsberg, Stadt;56,88; 5 469; 2 688; 2 781;96
60;;9;3;73;;153;Pilsach;47,65; 1 933;968;965;41
60;;9;3;73;;155;Postbauer-Heng;24,64; 5 257; 2 684; 2 573;213
60;;9;3;73;;156;Pyrbaum, Markt;50,32; 3 838; 1 896; 1 942;76
60;;9;3;73;;159;Sengenthal;28,79; 1 713;863;850;59
60;;9;3;73;;160;Seubersdorf I. D. Opf.;68,16; 4 148; 2 133; 2 015;61
60;;9;3;73;;167;Velburg, Stadt;175,77; 4 136; 2 014; 2 122;24
60;;9;3;73;;444;Neumarkt I. D. Opf., Gemfr. Gebiet;6,07;;;0;0
40;;9;3;74;;;Neustadt A.D.Waldnaab;;;;;
60;;9;3;74;;111;Altenstadt A. D. Waldnaab;17,72; 3 843; 1 785; 2 058;217
60;;9;3;74;;117;Eschenbach I. D. Opf., Stadt;33,34; 3 966; 1 871; 2 095;119
60;;9;3;74;;118;Eslarn, Markt;55,2; 2 871; 1 369; 1 502;52
60;;9;3;74;;119;Etzenricht;10,03; 1 531;734;797;153
60;;9;3;74;;121;Floss, Markt;50,49; 3 655; 1 716; 1 939;72
60;;9;3;74;;122;Flossenbürg;8,22; 1 914;889; 1 025;233
60;;9;3;74;;123;Georgenberg;15,98; 1 500;701;799;94
60;;9;3;74;;124;Grafenwöhr, Stadt;211,21; 5 813; 2 805; 3 008;28
60;;9;3;74;;127;Irchenrieth;10,03; 1 370;665;705;137
60;;9;3;74;;128;Kirchendemenreuth;38,85;964;479;485;25
60;;9;3;74;;129;Kirchenthumbach, Markt;66,03; 3 311; 1 606; 1 705;50
60;;9;3;74;;131;Kohlberg, Markt;26,91; 1 229;584;645;46
60;;9;3;74;;132;Leuchtenberg, Markt;32,4; 1 186;588;598;37
60;;9;3;74;;133;Luhe-Wildenau, Markt;35,92; 2 808; 1 394; 1 414;78
60;;9;3;74;;134;Mantel, Markt;16,72; 2 667; 1 274; 1 393;160
60;;9;3;74;;137;Moosbach, Markt;55,07; 2 613; 1 232; 1 381;47
60;;9;3;74;;139;Neustadt A. D. Waldnaab, Stadt;9,07; 5 439; 2 412; 3 027;600
60;;9;3;74;;140;Neustadt A. Kulm, Stadt;18,1; 1 338;672;666;74
60;;9;3;74;;144;Parkstein, Markt;20,83; 1 671;820;851;80
60;;9;3;74;;146;Pirk;26,26; 1 554;761;793;59
60;;9;3;74;;147;Pleystein, Stadt;33,34; 2 576; 1 243; 1 333;77
60;;9;3;74;;148;Trabitz;25,17; 1 360;664;696;54
60;;9;3;74;;149;Pressath, Stadt;41,07; 4 527; 2 186; 2 341;110
60;;9;3;74;;150;Püchersreuth;25,23; 1 323;652;671;52
60;;9;3;74;;154;Schirmitz;4,97; 1 673;813;860;337
60;;9;3;74;;155;Schlammersdorf;19,94;773;381;392;39
60;;9;3;74;;156;Schwarzenbach;11,93;792;381;411;66
60;;9;3;74;;157;Speinshart;22,88;946;478;468;41
60;;9;3;74;;158;Störnstein;10,86; 1 160;563;597;107
60;;9;3;74;;159;Tännesberg, Markt;32,37; 1 614;775;839;50
60;;9;3;74;;160;Theisseil;21,39;836;406;430;39
60;;9;3;74;;162;Vohenstrauss, Stadt;72,94; 7 048; 3 212; 3 836;97
60;;9;3;74;;163;Vorbach;13,53;872;442;430;64
60;;9;3;74;;164;Waidhaus, Markt;29,45; 2 414; 1 170; 1 244;82
60;;9;3;74;;165;Waldthurn, Markt;30,95; 1 878;879;999;61
60;;9;3;74;;166;Weiherhammer;36,02; 3 458; 1 651; 1 807;96
60;;9;3;74;;168;Windischeschenbach, Stadt;35,11; 6 028; 2 843; 3 185;172
60;;9;3;74;;444;Neustadt A. D. Waldnaab, Gemfr. Gebiet;203,53;;;0;0
40;;9;3;75;;;Regensburg;;;;;
60;;9;3;75;;113;Alteglofsheim;13,23; 2 307; 1 106; 1 201;174
60;;9;3;75;;114;Altenthann;21,46; 1 244;613;631;58
60;;9;3;75;;115;Aufhausen;26,99; 1 408;677;731;52
60;;9;3;75;;116;Bach A. D. Donau;14,73; 1 509;714;795;102
60;;9;3;75;;117;Barbing;30,49; 3 382; 1 670; 1 712;111
60;;9;3;75;;118;Beratzhausen, Markt;72,52; 4 977; 2 397; 2 580;69
60;;9;3;75;;119;Bernhardswald;71,76; 3 932; 1 929; 2 003;55
60;;9;3;75;;120;Brennberg;30,47; 1 497;760;737;49
60;;9;3;75;;122;Brunn;12,95;861;416;445;66
60;;9;3;75;;127;Deuerling;7,13; 1 400;703;697;196
60;;9;3;75;;130;Donaustauf, Markt;9,66; 3 215; 1 509; 1 706;333
60;;9;3;75;;131;Duggendorf;21,81; 1 313;668;645;60
60;;9;3;75;;143;Hagelstadt;20,74; 1 628;789;839;78
60;;9;3;75;;148;Hemau, Stadt;122,48; 6 748; 3 290; 3 458;55
60;;9;3;75;;153;Holzheim A. Forst;15,64;839;414;425;54
60;;9;3;75;;156;Kallmünz, Markt;43,2; 2 809; 1 393; 1 416;65
60;;9;3;75;;161;Köfering;5,25;923;432;491;176
60;;9;3;75;;162;Laaber, Markt;28,77; 4 418; 2 190; 2 228;154
60;;9;3;75;;165;Lappersdorf;31,52; 10 572; 5 140; 5 432;335
60;;9;3;75;;170;Mintraching;53,88; 3 399; 1 631; 1 768;63
60;;9;3;75;;171;Mötzing;36,16; 1 250;592;658;35
60;;9;3;75;;174;Neutraubling;9,73; 8 000; 4 015; 3 985;822
60;;9;3;75;;175;Nittendorf;32,87; 6 478; 3 106; 3 372;197
60;;9;3;75;;179;Obertraubling;24,76; 5 002; 2 372; 2 630;202
60;;9;3;75;;180;Pentling;32,58; 4 721; 2 445; 2 276;145
60;;9;3;75;;181;Pettendorf;24,5; 2 342; 1 147; 1 195;96
60;;9;3;75;;182;Pfakofen;15,41; 1 015;502;513;66
60;;9;3;75;;183;Pfatter;48,08; 2 334; 1 133; 1 201;49
60;;9;3;75;;184;Pielenhofen;9,67;929;488;441;96
60;;9;3;75;;190;Regenstauf, Markt;95,66; 13 356; 7 206; 6 150;140
60;;9;3;75;;191;Riekofen;23,9;792;378;414;33
60;;9;3;75;;196;Schierling, Markt;77,61; 6 106; 2 959; 3 147;79
60;;9;3;75;;199;Sinzing;44,31; 5 132; 2 460; 2 672;116
60;;9;3;75;;201;Sünching;19,47; 1 610;748;862;83
60;;9;3;75;;204;Tegernheim;8,03; 3 568; 1 694; 1 874;444
60;;9;3;75;;205;Thalmassing;37,14; 2 061; 1 018; 1 043;55
60;;9;3;75;;208;Wenzenbach;30,42; 5 072; 2 487; 2 585;167
60;;9;3;75;;209;Wiesent;17,93; 1 987;944; 1 043;111
60;;9;3;75;;210;Wörth a.d. Donau, Stadt;39,91; 3 390; 1 621; 1 769;85
60;;9;3;75;;211;Wolfsegg;7,38; 1 015;523;492;138
60;;9;3;75;;213;Zeitlarn;16,16; 3 806; 1 824; 1 982;236
60;;9;3;75;;444;Regensburg, Gemfr. Gebiet;88,59;;;0;0
40;;9;3;76;;;Schwandorf;;;;;
60;;9;3;76;;112;Altendorf;23,16;941;461;480;41
60;;9;3;76;;116;Bodenwöhr;45,76; 3 516; 1 707; 1 809;77
60;;9;3;76;;117;Bruck I. D. Opf., Markt;33,1; 3 788; 1 795; 1 993;114
60;;9;3;76;;119;Burglengenfeld, Stadt;81,71; 10 110; 4 778; 5 332;124
60;;9;3;76;;122;Dieterskirchen;24,07;909;451;458;38
60;;9;3;76;;125;Fensterbach;26,83; 2 053; 1 007; 1 046;77
60;;9;3;76;;131;Gleiritsch;10,94;619;311;308;57
60;;9;3;76;;133;Guteneck;35,06;893;462;431;25
60;;9;3;76;;141;Maxhütte-Haidhof, Stadt;31,31; 8 868; 4 282; 4 586;283
60;;9;3;76;;144;Nabburg, Stadt;62,33; 6 490; 3 370; 3 120;104
60;;9;3;76;;146;Neukirchen-Balbini, Markt;46,71; 1 172;597;575;25
60;;9;3;76;;147;Neunburg Vorm Wald, Stadt;108,4; 7 253; 3 581; 3 672;67
60;;9;3;76;;148;Niedermurach;29,96; 1 302;645;657;43
60;;9;3;76;;149;Nittenau, Stadt;90,52; 6 725; 3 163; 3 562;74
60;;9;3;76;;150;Wernberg-Köblitz, Markt;66,05; 5 545; 2 726; 2 819;84
60;;9;3;76;;151;Oberviechtach, Stadt;62,54; 5 075; 2 624; 2 451;81
60;;9;3;76;;153;Pfreimd, Stadt;51,45; 4 726; 2 306; 2 420;92
60;;9;3;76;;159;Schmidgaden;41,25; 2 295; 1 150; 1 145;56
60;;9;3;76;;160;Schönsee, Stadt;47,5; 2 663; 1 220; 1 443;56
60;;9;3;76;;161;Schwandorf, Stadt;123,75; 27 166; 13 138; 14 028;220
60;;9;3;76;;162;Schwarzach B. Nabburg;27,36; 1 326;665;661;48
60;;9;3;76;;163;Schwarzenfeld, Markt;38,27; 6 063; 2 912; 3 151;158
60;;9;3;76;;164;Schwarzhofen, Markt;36,08; 1 636;812;824;45
60;;9;3;76;;167;Stadlern;10,55;697;340;357;66
60;;9;3;76;;168;Steinberg;20,3; 1 464;715;749;72
60;;9;3;76;;169;Stulln;15,52; 1 223;602;621;79
60;;9;3;76;;170;Teublitz, Stadt;38,25; 6 847; 3 301; 3 546;179
60;;9;3;76;;171;Teunz;29,37; 1 658;804;854;56
60;;9;3;76;;172;Thanstein;27,91;943;480;463;34
60;;9;3;76;;173;Trausnitz;17,62; 1 082;527;555;61
60;;9;3;76;;175;Wackersdorf;30,74; 3 671; 1 806; 1 865;119
60;;9;3;76;;176;Weiding;22,43;693;369;324;31
60;;9;3;76;;178;Winklarn, Markt;33,71; 1 337;627;710;40
60;;9;3;76;;444;Schwandorf, Gemfr. Gebiet;82,03;;;0;0
40;;9;3;77;;;Tirschenreuth;;;;;
60;;9;3;77;;112;Bärnau, Stadt;74,45; 3 753; 1 817; 1 936;50
60;;9;3;77;;113;Brand;9,35; 1 152;543;609;123
60;;9;3;77;;115;Ebnath;11,03; 1 523;712;811;138
60;;9;3;77;;116;Erbendorf, Stadt;57,26; 4 844; 2 261; 2 583;85
60;;9;3;77;;117;Falkenberg, Markt;30,27;950;468;482;31
60;;9;3;77;;118;Friedenfels;16,28; 1 539;716;823;95
60;;9;3;77;;119;Fuchsmühl, Markt;14,8; 1 835;854;981;124
60;;9;3;77;;127;Immenreuth;18,06; 1 922;936;986;106
60;;9;3;77;;128;Kastl;18,33; 1 204;591;613;66
60;;9;3;77;;129;Kemnath, Stadt;52,31; 4 913; 2 313; 2 600;94
60;;9;3;77;;131;Konnersreuth, Markt;17,16; 1 848;913;935;108
60;;9;3;77;;132;Krummennaab;17,69; 1 812;887;925;102
60;;9;3;77;;133;Kulmain;28,88; 2 041; 1 021; 1 020;71
60;;9;3;77;;137;Leonberg;51,36; 1 017;497;520;20
60;;9;3;77;;139;Mähring, Markt;72,92; 1 866;941;925;26
60;;9;3;77;;141;Mitterteich, Stadt;38,17; 7 042; 3 263; 3 779;184
60;;9;3;77;;142;Neualbenreuth, Markt;50,13; 1 463;714;749;29
60;;9;3;77;;143;Neusorg;18,04; 2 218; 1 039; 1 179;123
